age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
23,73.51,46338.62,19,0,9,0,302.77,0.4798,0
76,470.3,14661.13,17,0,9,0,269.39,0.0842,0
44,213.91,17340.02,19,1,7,0,329.94,0.466,0
43,128.61,25158.87,16,0,4,0,149.9,0.1828,0
19,8134.56,42123.98,11,0,15,0,496.61,0.7948,1
30,301.48,16374.45,15,0,20,0,300.46,0.1885,0
47,3817.33,30859.12,6,0,17,0,152.38,0.9694,1
24,93.93,2136.4,10,0,0,0,325.09,0.1575,0
51,1981.46,18705.71,4,0,1,0,267.82,0.8592,1
50,397.28,34270.86,14,1,4,0,411.73,0.0474,0
44,317.03,19481.77,10,0,0,0,376.13,0.1907,0
40,99.4,42628.49,13,0,19,0,226.42,0.027,0
57,9236.6,6376.33,18,0,18,0,379.01,0.8346,1
33,4255.84,6953.93,6,0,2,0,68.39,0.8174,1
60,495.87,21986.32,8,1,7,0,96.67,0.2829,0
40,3571.52,15709.39,1,0,18,0,394.84,0.8513,1
42,406.86,24640.49,13,0,0,0,438.28,0.4034,0
24,496.05,20789.49,1,0,19,0,104.41,0.1114,0
56,72.87,47526.86,2,0,1,0,460.91,0.1295,0
69,173.11,5205.86,3,0,5,0,226.61,0.1236,0
19,317.21,6696.3,18,0,12,0,63.76,0.003,0
42,162.17,7326.5,16,0,17,0,473.95,0.4206,0
62,281.78,1319.47,15,0,12,0,344.79,0.0561,0
53,3010.11,28494.07,14,0,2,0,163.9,0.8713,1
31,438.16,21616.13,11,0,12,1,282.68,0.3731,0
58,29.02,17861.31,10,0,2,0,485.67,0.1818,0
35,17.13,32613.16,8,0,16,0,84.83,0.28,0
21,212.76,34503.43,3,0,20,0,62.3,0.4567,0
31,254.41,21072.52,1,0,20,0,306.42,0.3933,0
70,287.97,21225.62,18,0,12,0,308.43,0.2954,0
48,41.39,40819.55,8,0,14,0,485.48,0.3556,0
39,350.9,20839.48,18,0,6,0,384.23,0.0823,0
24,439.52,31251.81,14,0,19,0,356.13,0.1869,0
39,131.96,30319.71,2,1,7,0,96.47,0.1995,0
21,137.09,17825.28,18,0,23,0,231.55,0.2443,0
39,323.98,29753.93,18,0,22,0,407.29,0.269,0
79,3161.64,12519.79,10,0,4,0,438.19,0.9446,1
52,423.39,42964.47,2,0,6,0,226.06,0.1541,0
34,43.11,17838.0,17,0,2,0,329.17,0.0681,0
57,8319.54,10246.65,3,1,6,0,252.12,0.8713,1
37,490.78,28178.52,16,0,21,0,115.87,0.4711,0
26,5.0,41311.2,12,0,15,0,258.73,0.0789,0
18,354.12,49174.53,19,0,21,0,86.94,0.1338,1
66,373.71,10585.75,8,0,0,0,260.76,0.1429,0
40,173.67,10438.25,1,0,2,0,385.48,0.1084,0
52,477.91,21059.09,2,0,6,0,218.9,0.1052,0
63,175.44,35764.7,19,0,9,0,302.95,0.1969,0
45,488.27,21764.77,3,0,18,0,465.19,0.1274,0
76,201.28,3681.65,3,0,4,0,254.07,0.3133,0
31,431.85,4062.76,17,0,13,0,46.44,0.0013,0
75,83.37,18036.64,18,0,15,0,367.17,0.2968,0
61,19.34,8058.21,4,0,1,0,369.86,0.0064,0
39,498.64,49263.24,8,1,14,0,387.28,0.3435,0
45,13.18,29911.58,2,0,8,0,248.83,0.1962,0
76,340.28,20721.17,11,0,17,0,354.01,0.2085,0
64,213.13,2962.26,15,1,7,0,342.05,0.4153,0
21,345.78,33272.21,4,1,16,0,154.97,0.3378,0
52,187.28,1355.07,11,0,22,0,299.41,0.4669,0
57,144.32,43538.66,15,0,20,0,424.64,0.3433,0
23,247.08,38691.98,17,0,0,0,344.8,0.0911,0
34,487.08,30707.2,18,0,3,0,76.69,0.4385,0
55,213.86,47748.49,18,0,20,0,7.6,0.0147,0
65,396.19,45743.66,9,0,19,0,326.51,0.4077,0
51,292.87,21731.01,10,0,18,0,107.02,0.2383,0
58,224.33,47964.5,1,0,4,0,176.51,0.0775,0
49,5345.15,32374.72,16,0,22,0,242.72,0.7146,1
48,352.81,5528.98,3,0,5,0,130.23,0.2215,0
31,242.98,46834.92,15,0,21,0,483.6,0.0802,0
62,150.74,7738.73,13,0,12,0,359.14,0.3746,0
30,360.23,26393.35,2,0,14,0,183.52,0.0305,0
66,289.46,22725.4,17,0,15,0,333.46,0.4622,0
56,264.97,6288.31,18,0,22,0,115.72,0.4828,0
20,335.59,16562.19,16,0,19,0,343.78,0.0161,0
38,103.9,42300.33,1,0,7,0,112.53,0.1602,0
30,7904.76,23181.56,15,1,17,0,149.54,0.7779,1
28,279.67,24396.64,12,0,19,0,117.4,0.2681,0
77,453.71,38899.13,18,0,10,0,307.65,0.0568,0
52,443.79,44429.94,15,0,7,0,437.21,0.3023,0
67,136.4,31924.17,17,0,13,0,193.64,0.2435,0
21,4382.74,19916.43,7,0,19,0,405.79,0.794,1
29,214.08,13617.08,16,0,5,0,492.4,0.2727,0
65,135.85,15886.02,12,0,17,0,71.73,0.1881,0
57,71.41,2072.45,3,1,13,0,7.69,0.2249,0
64,97.18,22248.16,8,0,10,0,60.93,0.3679,0
32,318.64,6306.43,4,1,17,0,373.41,0.118,0
33,113.91,1285.78,19,0,20,0,404.14,0.3072,0
65,495.2,12267.36,8,0,23,0,178.26,0.4285,0
56,2347.85,25899.24,3,0,3,0,163.87,0.8332,1
63,248.92,47531.39,12,0,0,0,98.3,0.3153,0
25,457.69,30408.56,1,0,23,0,391.72,0.1403,0
67,70.75,8691.93,1,0,11,0,85.21,0.009,0
58,406.03,26421.15,15,0,4,0,257.16,0.3722,0
21,407.85,19384.85,1,0,14,0,288.61,0.2714,0
37,338.34,13326.04,17,0,17,0,318.41,0.1146,0
25,297.98,9831.43,1,0,9,0,300.53,0.0931,0
42,26.83,11839.7,9,0,20,0,236.83,0.1402,0
67,172.72,43990.41,14,0,6,0,426.37,0.0714,0
21,289.54,45175.59,12,0,15,0,199.19,0.3718,0
64,115.06,29678.8,1,1,9,0,100.46,0.3333,0
50,60.87,22812.04,5,0,21,0,244.77,0.1482,0
75,475.56,47247.07,10,0,11,0,335.74,0.4867,0
43,273.35,15465.86,2,0,10,0,491.65,0.0984,0
22,1118.25,22770.54,3,0,1,0,371.92,0.8143,1
45,93.27,3382.27,3,0,21,0,470.49,0.3629,0
21,361.17,18582.74,7,0,18,0,264.41,0.3057,0
50,197.14,1151.13,6,0,14,0,228.86,0.0162,0
58,97.37,11149.85,7,0,10,0,285.02,0.3917,0
78,488.7,35425.14,10,0,5,0,216.06,0.0028,0
41,130.82,13305.71,13,0,8,0,76.6,0.2168,1
50,87.38,12483.58,13,0,17,0,448.03,0.2303,0
62,390.65,19992.55,9,0,6,0,72.76,0.1367,0
63,10.18,42880.75,19,0,8,0,0.61,0.4051,0
44,92.66,13496.02,9,0,0,0,104.38,0.084,0
46,68.38,5226.75,6,0,19,0,129.39,0.0602,0
20,242.39,27444.2,6,0,13,0,454.73,0.1349,0
47,173.44,34253.69,16,0,20,0,383.66,0.4224,0
54,351.38,33717.31,2,1,11,0,128.95,0.2885,0
28,245.99,7784.8,1,0,19,0,185.51,0.3714,0
45,235.82,23257.62,14,1,10,0,305.14,0.448,0
72,98.57,39328.34,2,0,5,0,212.85,0.2884,0
70,293.15,40751.59,18,0,2,0,185.81,0.4461,0
73,443.76,1424.76,14,0,1,0,149.24,0.4524,0
19,372.72,9501.14,7,0,6,0,216.43,0.073,0
40,489.78,9252.63,13,0,1,0,355.81,0.449,0
54,196.59,35793.58,9,0,3,0,272.78,0.3831,0
26,343.63,38816.79,17,0,8,0,373.66,0.2168,0
73,417.21,16228.38,3,1,23,0,16.43,0.2264,0
48,365.72,27900.13,16,0,10,0,167.22,0.4791,0
29,373.35,28367.61,7,0,4,0,496.39,0.0432,0
25,7672.13,13631.27,6,0,21,0,343.76,0.9986,1
29,80.71,1559.29,10,0,21,0,208.98,0.087,0
18,42.93,6263.09,2,0,9,0,198.93,0.1377,1
65,74.47,44275.6,13,0,2,0,254.13,0.4127,0
66,89.14,28326.66,3,0,19,0,67.85,0.0469,0
64,220.62,23907.64,17,0,13,0,88.86,0.0085,0
28,25.28,35782.18,5,0,16,0,457.69,0.3491,0
21,4150.11,41677.14,4,0,2,0,370.1,0.9893,1
31,249.07,8791.03,14,1,19,0,148.28,0.4206,0
48,133.85,31391.07,16,0,18,0,100.62,0.3492,0
20,463.77,12827.37,9,0,23,0,465.34,0.4887,0
53,9491.15,27280.49,14,0,10,0,35.3,0.8364,1
23,383.77,17997.0,3,0,0,0,287.72,0.213,0
51,181.78,20996.82,2,1,18,0,366.91,0.198,0
69,322.72,16301.11,14,0,23,0,445.28,0.0071,0
37,6.08,10025.71,7,0,20,0,242.99,0.0296,1
56,84.51,40157.47,10,0,23,0,438.32,0.2313,0
48,175.94,1413.7,3,0,13,0,234.31,0.2689,0
51,266.54,20859.38,10,1,0,0,486.74,0.1346,0
40,360.51,37806.82,18,0,0,0,129.81,0.2217,0
59,413.08,22267.74,11,1,20,0,219.67,0.4794,0
65,499.51,42334.43,18,0,18,0,199.69,0.3802,0
73,357.03,11787.98,5,0,5,0,483.21,0.1769,0
35,62.32,12047.59,15,0,18,0,342.37,0.2448,0
31,475.91,6050.6,4,0,20,0,421.22,0.057,0
57,207.73,22046.25,9,0,15,0,294.44,0.4996,0
75,248.69,26159.44,4,0,12,0,96.32,0.3401,0
38,179.26,33750.01,1,0,6,0,269.39,0.4566,0
46,3918.79,39783.66,9,0,22,0,307.2,0.7557,1
69,117.62,26039.7,3,0,20,0,182.91,0.3905,1
22,359.27,7426.55,17,0,15,0,466.31,0.0827,0
75,186.64,14240.14,1,0,7,0,36.24,0.0894,0
35,482.17,43719.12,9,0,18,0,115.13,0.1156,0
23,5466.05,19384.29,7,0,8,0,264.31,0.9162,1
38,292.2,13484.21,11,0,14,0,110.93,0.2504,0
54,265.89,12012.45,14,0,0,0,388.94,0.2005,0
73,360.6,14814.62,9,0,16,0,104.33,0.0617,0
70,354.03,7656.66,5,1,5,0,381.57,0.0515,0
22,442.92,24159.05,7,0,4,0,199.97,0.255,0
26,171.8,28733.07,13,0,20,0,438.27,0.2149,0
72,392.25,47805.14,15,0,11,0,478.98,0.388,0
74,121.28,7922.26,6,0,11,0,377.0,0.3591,0
77,194.45,9156.9,14,0,18,0,366.13,0.0031,0
73,402.33,15060.46,6,0,22,0,429.06,0.3153,0
49,9.12,24425.32,14,0,3,0,306.08,0.2281,0
54,364.17,5447.36,10,0,22,0,430.58,0.1383,0
64,130.77,10766.1,10,0,17,0,359.99,0.1626,0
42,293.41,3787.61,7,0,13,0,251.98,0.1458,0
39,423.06,23645.87,5,0,9,0,476.47,0.2889,0
74,43.32,37826.46,9,0,20,0,333.52,0.388,0
21,20.3,48662.3,17,0,21,0,128.4,0.1319,0
56,316.38,49492.88,1,0,15,0,235.15,0.2308,0
42,194.25,39273.51,12,0,12,0,299.25,0.1726,0
78,23.27,25605.23,10,0,2,0,446.13,0.4777,0
29,86.51,17672.91,12,0,4,0,369.53,0.2428,0
48,382.71,17678.84,9,0,20,0,118.38,0.1194,0
77,79.53,1874.87,19,0,6,0,422.45,0.1205,0
61,243.49,36902.62,9,0,7,0,42.51,0.1169,0
67,385.55,7139.15,18,0,15,0,389.85,0.1746,0
18,9929.9,49000.45,14,0,14,0,358.74,0.8894,1
39,175.09,24998.78,6,1,2,0,64.41,0.2318,0
53,469.69,21832.87,19,0,9,0,472.21,0.4639,0
50,186.16,26905.38,18,0,21,0,7.56,0.0251,0
59,167.47,411.51,18,0,22,0,390.22,0.1514,0
40,50.45,2484.02,11,0,6,0,26.87,0.3721,0
51,174.72,34812.14,12,0,12,0,58.88,0.4971,0
61,402.64,27471.89,1,0,9,0,326.82,0.1703,0
37,179.98,40081.92,8,0,19,0,126.8,0.2623,0
78,456.53,36269.16,2,0,9,0,66.64,0.4763,0
49,3070.4,33883.24,9,0,1,0,155.77,0.835,1
23,352.1,13346.63,11,0,1,0,394.69,0.4712,0
39,398.99,43895.21,1,0,3,0,358.43,0.146,0
29,50.48,10689.11,6,0,2,0,65.45,0.477,0
40,389.44,17614.55,3,0,15,1,4.13,0.4385,0
73,59.46,5406.68,3,0,8,0,494.06,0.0049,0
52,486.98,49367.86,14,0,23,1,99.1,0.4401,0
66,296.78,3107.85,5,0,7,0,352.61,0.2604,0
31,456.09,20317.97,16,0,12,0,130.84,0.1059,0
29,60.85,5513.68,8,0,9,0,140.27,0.0847,0
65,149.27,20659.54,6,0,5,0,449.98,0.3872,0
47,197.87,32556.35,12,0,20,0,264.97,0.0933,0
39,380.92,37043.71,7,0,7,0,498.97,0.3587,0
33,474.14,7910.4,15,1,8,0,77.1,0.3996,0
39,339.53,31383.22,19,0,10,0,3.16,0.0109,0
46,300.87,11645.67,18,0,21,0,62.78,0.458,0
63,393.22,43338.07,3,0,17,0,337.73,0.4023,0
59,482.88,2944.11,18,0,15,0,148.15,0.3569,0
24,9.57,45396.56,1,1,21,0,59.48,0.0275,0
32,357.39,2107.27,2,1,21,0,75.7,0.4413,0
19,307.32,6974.75,6,0,15,0,454.94,0.3397,0
39,454.77,4242.73,19,0,1,0,181.64,0.0049,0
32,466.47,10522.31,17,0,7,0,146.69,0.0047,0
36,164.45,8029.6,13,0,20,0,351.97,0.3623,0
77,288.63,5264.22,1,0,13,0,408.36,0.0881,0
44,462.41,27048.15,12,0,1,0,433.35,0.4458,0
40,354.62,6343.58,13,0,12,0,429.16,0.3407,0
47,430.75,14732.57,4,0,4,0,31.84,0.2919,0
70,402.15,32134.32,10,1,23,0,370.64,0.2855,0
42,334.31,37537.66,16,0,7,0,14.59,0.3527,0
57,74.28,38987.78,7,0,18,0,54.5,0.3336,0
38,150.89,44719.71,1,0,21,0,119.38,0.4647,0
44,427.68,5447.81,8,0,13,0,480.18,0.3037,0
36,310.98,44729.16,3,1,3,1,82.04,0.1979,0
43,97.14,35341.8,15,0,3,0,322.62,0.0196,0
78,9509.49,44113.27,5,0,3,0,58.72,0.9267,0
66,172.69,35876.2,11,0,20,0,40.81,0.1765,0
79,139.59,19502.41,19,0,15,0,98.44,0.2951,0
75,129.06,42973.54,14,0,18,0,176.19,0.1932,0
50,8583.87,10665.4,19,0,13,0,66.12,0.9507,1
53,279.65,2319.63,7,1,0,0,350.27,0.2047,0
20,267.75,191.15,17,0,17,0,433.76,0.4489,0
56,125.4,10332.84,12,0,13,0,340.83,0.33,0
42,81.35,31219.34,11,0,5,0,39.92,0.4889,0
30,131.14,38666.97,13,0,6,0,343.71,0.3986,0
31,120.01,24547.71,14,0,20,0,280.68,0.2647,0
57,67.07,784.32,5,1,21,0,138.97,0.4587,0
27,235.18,13407.07,6,0,2,1,389.25,0.3515,0
72,367.93,38910.34,6,0,15,0,31.16,0.341,0
41,496.24,22395.82,14,0,6,0,262.8,0.0783,0
73,427.32,44282.22,15,1,15,0,392.69,0.3403,0
60,227.64,44138.48,15,0,3,0,348.25,0.4515,0
67,31.46,43280.56,18,1,6,0,332.73,0.1745,0
53,272.83,45244.65,14,0,13,0,354.9,0.4346,0
39,7758.47,16097.32,12,0,20,0,422.01,0.7524,0
51,448.87,23560.63,3,0,0,0,128.98,0.2327,0
31,370.88,35262.79,8,0,21,0,95.63,0.2298,0
26,146.23,6848.99,6,0,19,0,315.99,0.1707,0
75,149.77,46250.55,19,0,10,0,168.67,0.2183,0
67,382.95,47319.53,1,0,20,0,461.63,0.4466,0
29,156.6,14989.44,2,0,12,0,401.56,0.2658,0
39,121.43,42841.27,8,0,6,0,385.95,0.215,0
50,420.81,31589.88,2,0,6,0,143.07,0.0733,0
35,287.31,8138.81,18,1,20,0,441.46,0.4872,0
73,201.84,13216.39,19,0,15,0,250.14,0.3832,0
48,307.76,8927.32,17,0,4,0,409.7,0.3254,0
29,2680.6,803.52,14,1,9,0,262.89,0.9932,0
55,120.34,21665.4,13,0,22,0,311.62,0.445,0
51,258.27,35168.23,7,0,2,0,56.15,0.1178,0
32,77.85,29680.11,8,0,23,0,436.19,0.2156,0
57,161.12,5667.88,16,0,8,0,9.62,0.0506,0
18,174.51,44586.5,10,0,7,0,230.37,0.1233,0
70,467.6,49963.43,1,0,15,0,425.99,0.3782,0
48,299.93,37117.18,7,0,3,0,37.55,0.1675,0
27,147.34,21208.66,19,0,7,0,21.98,0.4354,0
51,108.12,21440.88,2,0,15,1,455.43,0.0274,0
65,168.12,23299.69,1,0,15,0,289.56,0.1655,0
54,1743.73,39020.14,8,0,14,0,137.89,0.7836,0
30,61.8,6159.6,2,0,18,0,354.38,0.0149,0
55,237.3,9549.57,4,0,21,0,259.99,0.431,0
62,56.76,5081.7,12,0,4,0,379.71,0.2803,0
27,181.92,18126.87,5,0,10,0,459.63,0.2251,0
64,128.42,20115.46,9,0,0,0,476.65,0.3066,0
39,1415.27,37428.49,12,0,1,0,2.61,0.7389,1
78,5307.71,22013.04,4,0,11,0,163.28,0.9565,1
55,99.58,24956.69,5,0,22,0,297.27,0.3764,0
75,187.45,41592.95,19,0,19,0,373.52,0.0743,0
43,84.37,4466.27,8,0,15,0,122.11,0.4297,0
28,130.94,36243.72,19,0,4,0,317.57,0.0357,0
66,425.24,6532.4,17,0,0,0,12.94,0.0903,0
50,431.19,22198.2,3,0,0,0,347.01,0.4981,0
27,89.58,34885.15,13,0,12,0,400.58,0.0036,0
48,407.75,20382.53,11,1,18,0,485.42,0.1906,0
38,117.07,22747.1,9,0,11,0,427.53,0.2658,0
63,208.28,15468.84,7,1,23,0,210.25,0.1634,0
51,59.69,26644.98,14,0,15,0,46.69,0.1707,0
42,9474.81,30180.72,8,0,21,0,137.04,0.9754,1
79,469.83,18587.96,16,0,11,0,348.96,0.1555,0
26,474.26,44952.01,2,0,0,0,297.55,0.1015,0
77,194.56,9138.54,5,0,3,0,427.2,0.0076,0
35,301.66,33161.62,3,1,11,0,279.39,0.4481,0
47,20.98,882.06,12,0,0,0,96.02,0.2513,0
38,292.81,36735.72,8,0,20,0,299.79,0.3953,0
67,422.08,36967.5,12,0,1,0,335.37,0.3446,0
46,5263.57,34571.76,5,0,5,0,466.39,0.9435,1
57,280.1,41623.06,10,0,22,0,338.05,0.1975,0
78,310.18,24785.99,2,0,5,0,409.44,0.4273,0
34,407.72,4632.96,6,0,14,0,229.14,0.038,0
21,384.06,6997.86,16,0,1,0,137.08,0.4633,0
65,420.22,8020.67,6,0,7,0,66.94,0.2728,0
50,301.26,36229.74,10,1,3,0,469.31,0.0216,0
40,268.33,21339.67,15,0,14,0,371.53,0.3567,0
24,166.48,43403.45,9,0,21,0,135.6,0.3446,0
51,390.78,36089.25,5,0,3,0,387.74,0.0603,0
41,286.83,14082.38,10,0,23,0,191.28,0.3012,0
24,229.36,49762.03,3,0,9,0,294.42,0.3675,0
25,276.21,46739.92,12,0,20,0,412.25,0.171,0
20,287.97,42285.5,5,0,5,0,178.22,0.1692,0
57,393.69,7046.09,10,0,6,0,356.36,0.461,0
68,243.49,32817.48,12,0,19,0,471.13,0.2108,0
62,401.28,48728.59,6,0,10,0,140.55,0.024,0
66,493.17,40691.74,17,0,4,0,8.87,0.0356,0
44,494.73,29672.54,16,0,0,0,261.88,0.0885,0
21,96.16,28950.44,18,0,9,0,272.04,0.3412,0
19,197.4,40235.36,13,1,17,0,339.67,0.4883,0
22,334.39,30212.73,17,0,15,0,185.07,0.4642,0
27,404.92,18224.51,18,0,18,0,48.59,0.3896,0
54,283.46,46291.93,19,0,6,0,400.86,0.1519,0
26,488.94,27545.51,3,0,5,0,166.36,0.4818,0
25,312.72,3744.45,3,0,6,0,492.79,0.3071,0
20,342.73,24199.73,11,0,22,0,456.74,0.4523,0
46,214.81,46401.7,2,0,1,0,300.69,0.2005,0
62,185.57,19854.38,4,0,20,0,169.17,0.1012,0
32,345.13,6433.44,9,1,17,0,416.54,0.0902,0
79,9251.45,4382.77,7,0,22,0,340.71,0.9187,1
50,380.71,15034.46,1,0,4,0,375.0,0.4054,0
77,141.98,24322.96,18,0,15,0,293.31,0.2793,0
59,39.68,5671.73,3,0,11,0,111.28,0.0075,0
33,325.63,30802.35,18,0,23,0,224.09,0.1667,0
76,268.95,34369.52,4,0,2,0,292.07,0.076,0
79,265.33,15566.52,16,0,14,0,130.34,0.2969,0
59,405.15,36558.51,6,0,8,0,191.76,0.4815,0
28,51.22,11388.74,2,1,13,0,46.86,0.1157,0
23,256.36,41421.52,5,0,16,0,255.06,0.0914,0
65,411.59,42665.6,1,1,4,0,466.27,0.3727,0
77,340.35,16777.83,11,0,11,0,313.69,0.0446,0
66,401.97,7476.75,12,0,10,0,297.83,0.2902,0
25,444.55,49216.79,3,0,0,0,267.64,0.4198,0
70,312.34,29740.72,15,0,9,0,420.12,0.0645,0
60,54.81,9477.33,5,0,6,0,405.83,0.3529,0
26,336.69,16273.38,5,0,7,0,409.88,0.1377,0
76,260.39,28902.96,19,0,8,0,221.65,0.3271,0
68,261.41,16676.52,1,0,6,0,497.13,0.2105,0
78,121.23,42079.06,5,0,0,0,408.7,0.313,0
31,358.27,45292.6,3,0,15,0,12.91,0.2759,0
41,94.95,42873.07,7,0,4,0,145.87,0.3413,0
25,472.54,30072.02,17,0,5,0,452.91,0.4711,0
50,43.03,12785.5,13,0,13,0,215.39,0.4303,1
75,433.22,13164.73,11,1,7,0,373.73,0.0164,0
46,255.48,10510.13,8,0,12,0,427.59,0.323,0
19,27.98,26443.65,11,0,7,0,349.1,0.4847,0
35,378.05,15819.42,19,0,19,0,311.69,0.242,0
40,249.17,45715.89,4,0,17,0,313.57,0.266,0
63,130.98,20079.17,6,0,22,0,90.69,0.3809,0
70,490.65,35793.2,11,0,18,0,66.35,0.4823,0
48,8998.82,3786.3,10,0,6,0,265.81,0.7656,1
39,236.84,13107.97,17,0,0,0,72.54,0.1485,0
69,127.92,49946.23,8,1,6,0,411.11,0.1889,0
61,245.54,2726.51,4,0,13,1,363.26,0.2037,0
62,372.53,31708.35,3,1,5,0,470.56,0.1231,0
37,352.3,9083.25,8,0,11,0,244.01,0.026,0
55,442.28,15140.34,9,0,12,0,352.47,0.4534,0
62,7224.31,28465.48,4,0,23,0,326.03,0.8048,1
33,321.38,49552.79,10,0,6,0,256.18,0.2848,0
68,268.12,18584.6,17,0,17,0,48.38,0.3694,0
71,309.73,8181.22,10,1,6,0,127.62,0.4529,0
40,284.66,39874.5,4,0,17,0,92.59,0.0208,0
72,385.04,25034.59,12,1,20,0,19.51,0.4266,0
64,241.97,36076.3,19,0,11,0,240.16,0.1779,0
42,492.5,21883.13,19,0,14,0,52.25,0.0794,0
54,225.54,432.0,14,0,0,0,35.71,0.034,0
74,490.88,5755.73,12,0,6,0,101.01,0.0862,1
36,469.68,20560.53,6,1,5,0,23.23,0.2588,0
36,343.27,46282.94,13,0,10,0,100.59,0.4646,0
55,331.99,4339.96,10,0,8,0,374.62,0.1015,0
53,49.93,15231.51,16,0,17,0,452.15,0.2569,0
19,257.89,9863.14,3,0,12,0,70.67,0.4451,0
24,486.36,16845.07,11,0,18,0,89.6,0.3285,0
37,340.39,1114.96,11,0,3,0,43.82,0.3126,0
74,187.86,28212.63,18,0,12,0,212.57,0.2949,0
21,6109.95,28399.07,18,0,23,0,302.37,0.892,1
43,6726.51,6169.86,11,0,5,0,82.41,0.827,1
28,427.78,3120.56,19,0,20,0,436.51,0.2073,0
69,459.94,16913.42,5,0,10,0,380.53,0.1406,0
34,9492.35,20460.6,15,0,12,0,292.18,0.8493,1
54,311.12,37632.12,9,0,23,0,485.21,0.06,0
60,428.3,15379.02,3,0,23,0,135.27,0.11,0
32,9.48,43414.41,3,0,15,0,492.86,0.057,0
29,251.07,10715.17,7,0,14,0,219.42,0.3689,0
57,290.61,31359.49,14,0,6,1,242.39,0.138,0
74,68.78,19691.93,10,0,21,0,432.54,0.0441,0
67,290.57,12869.88,18,1,16,0,121.93,0.2212,0
34,274.38,45185.06,1,0,19,0,79.4,0.3328,0
58,468.13,5643.41,3,0,19,0,102.39,0.4258,0
33,240.04,4242.37,4,0,7,0,217.29,0.309,0
65,267.79,32703.03,11,0,6,0,225.51,0.1982,0
33,126.82,29717.24,4,0,3,0,473.43,0.1291,0
52,481.49,4492.03,18,1,19,0,351.57,0.0733,0
20,41.99,13534.18,17,0,1,0,386.22,0.3162,0
73,99.96,24670.55,7,0,21,0,17.65,0.0648,0
62,239.73,2026.67,1,0,18,0,181.57,0.2973,0
61,24.02,49002.77,8,1,8,0,32.48,0.4786,0
79,307.3,39053.15,12,0,23,0,481.24,0.111,0
45,129.34,5409.66,13,0,2,0,478.16,0.4559,0
73,12.0,45639.95,8,1,19,0,148.81,0.3411,0
26,112.61,23367.14,14,1,6,0,411.07,0.2269,0
77,123.09,10470.97,13,1,23,0,87.34,0.3934,0
28,95.84,26109.86,18,0,3,0,466.98,0.3144,0
44,71.14,27768.02,12,0,21,0,406.38,0.277,0
69,415.31,37822.22,19,0,7,0,306.49,0.3755,0
27,81.88,15346.21,11,0,6,0,456.9,0.132,0
29,116.96,20639.05,12,0,18,0,338.15,0.3756,0
74,460.41,3799.17,13,0,11,0,224.57,0.3934,0
52,278.05,44818.93,5,0,8,0,200.65,0.0227,0
62,163.2,7826.54,11,0,15,0,333.17,0.107,0
52,3081.33,2643.64,1,0,19,0,195.43,0.9314,1
48,93.0,42784.37,7,0,16,0,423.21,0.3997,0
78,492.8,45741.45,4,1,6,0,137.97,0.0055,0
61,109.98,31640.29,6,0,22,0,112.56,0.0879,0
74,1180.59,39105.44,6,0,3,0,305.13,0.9978,1
34,365.57,16283.15,6,0,19,0,448.6,0.4006,0
66,457.96,22626.22,10,0,15,0,449.41,0.4393,0
75,134.13,21301.57,6,0,1,0,215.58,0.0777,0
64,271.26,20619.74,18,0,4,0,236.53,0.3805,0
69,249.8,29613.73,9,0,11,0,330.37,0.2233,0
35,4962.57,43437.17,13,0,2,0,221.73,0.7471,1
54,265.76,9400.69,18,0,3,0,40.91,0.4073,0
23,115.93,22973.04,14,0,13,0,84.4,0.4572,0
67,291.12,44953.46,19,0,21,0,333.44,0.4092,0
34,49.16,10675.22,16,0,7,0,240.68,0.3774,0
20,305.17,47860.69,7,0,14,0,387.18,0.4472,0
55,1760.02,32693.92,12,1,3,0,229.89,0.8354,1
50,389.33,31559.91,7,0,19,0,276.81,0.0035,0
63,303.5,15412.28,17,0,4,0,437.89,0.0464,0
61,32.91,37716.49,19,0,23,0,436.58,0.1279,0
37,407.82,31704.03,19,0,14,0,314.68,0.0853,0
73,142.16,7738.75,5,1,4,0,193.04,0.0526,0
58,397.79,21557.74,18,0,1,0,345.99,0.176,0
74,135.99,27913.25,18,0,18,0,376.5,0.3408,0
56,393.51,43996.98,13,0,22,0,159.19,0.1932,0
72,8147.94,33491.27,9,0,3,0,428.04,0.8009,1
33,273.29,7665.37,15,0,15,0,401.53,0.1472,0
53,290.22,15123.59,12,0,13,0,273.65,0.1005,0
24,189.79,33646.91,3,0,21,0,4.04,0.132,0
19,465.33,33742.01,9,0,14,0,481.17,0.4595,0
57,53.27,40159.43,10,0,20,0,270.78,0.1434,0
51,47.26,38833.24,5,0,23,0,157.52,0.3439,0
21,47.52,26353.94,10,0,21,0,113.33,0.171,0
66,293.59,411.45,2,0,20,0,328.93,0.0334,0
34,182.64,48814.83,15,0,7,0,8.37,0.446,0
24,320.51,8228.87,14,0,0,0,410.16,0.0285,0
29,363.2,8619.84,17,0,9,0,481.96,0.166,0
29,426.29,41137.88,13,0,3,0,190.84,0.2737,0
27,272.2,4640.67,14,0,17,0,159.62,0.1181,0
61,378.64,13031.44,8,0,23,0,452.1,0.168,0
42,296.39,2040.53,16,0,0,0,343.04,0.1677,0
